Country: Austrila ,,,,,,,,,,,
State,City/Town,Suburb,Postcode,District,Location,Property_Median_Value,Updated_Year,Updated_Month,,,
NEW SOUTH WALES_NSW,SYDNEY,Telopea,2117,,,1080000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Carlingford,2118,,,882500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Carlingford Court,2118,,,882500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Carlingford North,2118,,,882500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Kingsdene,2118,,,882500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Beecroft,2119,,,1700500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Cheltenham,2119,,,1700500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Pennant Hills,2120,,,1338000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Thornleigh,2120,,,1338000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Westleigh,2120,,,1338000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Epping,2121,,,990000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,North Epping,2121,,,990000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Eastwood,2122,,,1139500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Marsfield,2122,,,1139500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,West Pennant Hills,2125,,,1650000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Cherrybrook,2126,,,1620000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Homebush Bay,2127,,,748000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Newington,2127,,,748000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Silverwater,2128,,,,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Summer Hill,2130,,,1050000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Ashfield,2131,,,779000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Croydon,2132,,,1312500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Croydon Park,2133,,,1178000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Enfield South,2133,,,1178000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Burwood,2134,,,893000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Burwood North,2134,,,893000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Strathfield,2135,,,1150000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Burwood Heights,2136,,,727500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Enfield,2136,,,727500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Strathfield South,2136,,,727500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Breakfast Point,2137,,,1275000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Cabarita,2137,,,1275000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Concord,2137,,,1275000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Mortlake,2137,,,1275000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,North Strathfield,2137,,,1275000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Concord West,2138,,,910000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Liberty Grove,2138,,,910000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Rhodes,2138,,,910000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Homebush,2140,,,640000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Homebush South,2140,,,640000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Homebush West,2140,,,640000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Berala,2141,,,896000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Lidcombe,2141,,,896000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Lidcombe North,2141,,,896000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Rookwood,2141,,,896000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Blaxcell,2142,,,632000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Camellia,2142,,,632000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Clyde,2142,,,632000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Granville,2142,,,632000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Holroyd,2142,,,632000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Rosehill,2142,,,632000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,South Granville,2142,,,632000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Birrong,2143,,,756500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Potts Hill,2143,,,756500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Regents Park,2143,,,756500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Auburn,2144,,,658500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Girraween,2145,,,747000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Greystanes,2145,,,747000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Mays Hill,2145,,,747000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Pemulwuy,2145,,,747000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Pendle Hill,2145,,,747000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,South Wentworthville,2145,,,747000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Wentworthville,2145,,,747000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Westmead,2145,,,747000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Old Toongabbie,2146,,,728000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Toongabbie,2146,,,728000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Toongabbie East,2146,,,728000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Kings Langley,2147,,,795000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Lalor Park,2147,,,795000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Seven Hills,2147,,,795000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Seven Hills West,2147,,,795000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Arndell Park,2148,,,710000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Blacktown,2148,,,710000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Blacktown Westpoint,2148,,,710000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Huntingwood,2148,,,710000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Kings Park,2148,,,710000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Marayong,2148,,,710000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Prospect,2148,,,710000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Harris Park,2150,,,696700,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Parramatta,2150,,,696700,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Parramatta Westfield,2150,,,696700,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,North Parramatta,2151,,,710000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,North Rocks,2151,,,710000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Northmead,2152,,,784000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Baulkham Hills,2153,,,1170000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Bella Vista,2153,,,1170000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Winston Hills,2153,,,1170000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Castle Hill,2154,,,1535000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Beaumont Hills,2155,,,1145000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Kellyville,2155,,,1145000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Kellyville Ridge,2155,,,1145000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Rouse Hill,2155,,,1145000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Annangrove,2156,,,1585000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Glenhaven,2156,,,1585000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Kenthurst,2156,,,1585000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Canoelands,2157,,,,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Forest Glen,2157,,,,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Glenorie,2157,,,,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Dural,2158,,,1320000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Middle Dural,2158,,,1320000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Round Corner,2158,,,1320000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Arcadia,2159,,,1800000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Berrilee,2159,,,1800000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Fiddletown,2159,,,1800000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Galston,2159,,,1800000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Merrylands,2160,,,715000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Merrylands West,2160,,,715000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Guildford,2161,,,795000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Guildford West,2161,,,795000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Old Guildford,2161,,,795000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Yennora,2161,,,795000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Chester Hill,2162,,,837500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Sefton,2162,,,837500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Carramar,2163,,,756250,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Lansdowne,2163,,,756250,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Villawood,2163,,,756250,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Smithfield,2164,,,778000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Smithfield West,2164,,,778000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Wetherill Park,2164,,,778000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Woodpark,2164,,,778000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Fairfield,2165,,,730000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Fairfield East,2165,,,730000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Fairfield Heights,2165,,,730000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Fairfield West,2165,,,730000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Cabramatta,2166,,,752500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Cabramatta West,2166,,,752500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Canley Heights,2166,,,752500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Canley Vale,2166,,,752500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Lansvale,2166,,,752500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Glenfield,2167,,,660500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Ashcroft,2168,,,710000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Busby,2168,,,710000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Cartwright,2168,,,710000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Green Valley,2168,,,710000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Heckenberg,2168,,,710000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Hinchinbrook,2168,,,710000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Sadleir,2168,,,710000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Casula,2170,,,678000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Casula Mall,2170,,,678000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Chipping Norton,2170,,,678000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Hammondville,2170,,,678000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Liverpool,2170,,,678000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Liverpool South,2170,,,678000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Liverpool Westfield,2170,,,678000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Lurnea,2170,,,678000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Moorebank,2170,,,678000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Mount Pritchard,2170,,,678000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Prestons,2170,,,678000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Warwick Farm,2170,,,678000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Cecil Hills,2171,,,855000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Horningsea Park,2171,,,855000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Hoxton Park,2171,,,855000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Middleton Grange,2171,,,855000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,West Hoxton,2171,,,855000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Pleasure Point,2172,,,,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Sandy Point,2172,,,,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Voyager Point,2172,,,,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Holsworthy,2173,,,865000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Wattle Grove,2173,,,865000,2017,6,,,
NEW SOUTH WALES_NSW,#N/A,NA,2174,,,869500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Abbotsbury,2176,,,877000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Bossley Park,2176,,,877000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Edensor Park,2176,,,877000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Greenfield Park,2176,,,877000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Prairiewood,2176,,,877000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,St Johns Park,2176,,,877000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Wakeley,2176,,,877000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Bonnyrigg,2177,,,786000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Bonnyrigg Heights,2177,,,786000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Cecil Park,2178,,,,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Kemps Creek,2178,,,,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Mount Vernon,2178,,,,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Austral,2179,,,,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Leppington,2179,,,,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Chullora,2190,,,932500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Greenacre,2190,,,932500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Mount Lewis,2190,,,932500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Belfield,2191,,,1200000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Belmore,2192,,,772500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Ashbury,2193,,,739000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Canterbury,2193,,,739000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Hurlstone Park,2193,,,739000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Campsie,2194,,,640000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Lakemba,2195,,,458000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Wiley Park,2195,,,458000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Punchbowl,2196,,,885000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Roselands,2196,,,885000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Bass Hill,2197,,,977500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Georges Hall,2198,,,925000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Yagoona,2199,,,860000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Yagoona West,2199,,,860000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Bankstown,2200,,,640000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Bankstown Aerodrome,2200,,,640000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Bankstown North,2200,,,640000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Bankstown Square,2200,,,640000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Condell Park,2200,,,640000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Manahan,2200,,,640000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Mount Lewis,2200,,,640000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Dulwich Hill,2203,,,820000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Marrickville,2204,,,1250000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Marrickville Metro,2204,,,1250000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Marrickville South,2204,,,1250000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Arncliffe,2205,,,750000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Turrella,2205,,,750000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Wolli Creek,2205,,,750000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Clemton Park,2206,,,1300000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Earlwood,2206,,,1300000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Bardwell Park,2207,,,1025000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Bardwell Valley,2207,,,1025000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Bexley,2207,,,1025000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Bexley North,2207,,,1025000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Bexley South,2207,,,1025000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Kingsgrove,2208,,,1320000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Beverly Hills,2209,,,1193500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Narwee,2209,,,1193500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Lugarno,2210,,,1075000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Peakhurst,2210,,,1075000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Peakhurst Heights,2210,,,1075000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Riverwood,2210,,,1075000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Padstow,2211,,,981500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Padstow Heights,2211,,,981500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Revesby,2212,,,1051000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Revesby Heights,2212,,,1051000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Revesby North,2212,,,1051000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,East Hills,2213,,,1036500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Panania,2213,,,1036500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Picnic Point,2213,,,1036500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Milperra,2214,,,915000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Banksia,2216,,,740000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Brighton-Le-Sands,2216,,,740000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Kyeemagh,2216,,,740000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Rockdale,2216,,,740000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Beverley Park,2217,,,817500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Kogarah,2217,,,817500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Kogarah Bay,2217,,,817500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Monterey,2217,,,817500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Ramsgate,2217,,,817500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Ramsgate Beach,2217,,,817500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Allawah,2218,,,722500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Carlton,2218,,,722500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Dolls Point,2219,,,950000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Sandringham,2219,,,950000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Sans Souci,2219,,,950000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Hurstville,2220,,,780000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Hurstville Grove,2220,,,780000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Hurstville Westfield,2220,,,780000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Blakehurst,2221,,,1360000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Carss Park,2221,,,1360000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Connells Point,2221,,,1360000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Kyle Bay,2221,,,1360000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,South Hurstville,2221,,,1360000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Penshurst,2222,,,674250,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Mortdale,2223,,,1195000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Oatley,2223,,,1195000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Kangaroo Point,2224,,,1300000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Sylvania,2224,,,1300000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Sylvania Southgate,2224,,,1300000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Sylvania Waters,2224,,,1300000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Caravan Head,2225,,,1350000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Oyster Bay,2225,,,1350000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Bonnet Bay,2226,,,1135500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Como,2226,,,1135500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Jannali,2226,,,1135500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Gymea,2227,,,1181250,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Gymea Bay,2227,,,1181250,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Miranda,2228,,,1301000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Yowie Bay,2228,,,1301000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Caringbah,2229,,,1225000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Dolans Bay,2229,,,1225000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Lilli Pilli,2229,,,1225000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Port Hacking,2229,,,1225000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Taren Point,2229,,,1225000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Warumbul,2229,,,1225000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Bundeena,2230,,,980000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Burraneer,2230,,,980000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Cronulla,2230,,,980000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Maianbar,2230,,,980000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Woolooware,2230,,,980000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Kurnell,2231,,,,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Audley,2232,,,1000000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Garie,2232,,,1000000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Grays Point,2232,,,1000000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Kareela,2232,,,1000000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Kirrawee,2232,,,1000000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Loftus,2232,,,1000000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Sutherland,2232,,,1000000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Woronora,2232,,,1000000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Engadine,2233,,,1020000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Heathcote,2233,,,1020000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Waterfall,2233,,,1020000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Woronora Heights,2233,,,1020000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Yarrawarrah,2233,,,1020000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Alfords Point,2234,,,1202500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Bangor,2234,,,1202500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Barden Ridge,2234,,,1202500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Illawong,2234,,,1202500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Lucas Heights,2234,,,1202500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Menai,2234,,,1202500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Menai Central,2234,,,1202500,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Bucketty,2250,,,620000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Calga,2250,,,620000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,Central Mangrove,2250,,,620000,2017,6,,,
NEW SOUTH WALES_NSW,SYDNEY,East Gosford,2250,,,620000,2017,6,,,
